1193,Hijona,Pais Vasco,PV,Álava,428.167,-2.55
1193,Andollu,Pais Vasco,PV,Álava,428.333,-25.667
1193,Gauna,Pais Vasco,PV,Álava,428.333,-2.5
1193,Askarza,Pais Vasco,PV,Álava,428.271,-2.55
1193,Erentxun,Pais Vasco,PV,Álava,428.271,-2.55
1193,Aberasturi,Pais Vasco,PV,Álava,428.333,-25.833
1193,Erenchun,Pais Vasco,PV,Álava,428.167,-25.167
1193,Argandoña,Pais Vasco,PV,Álava,428.333,-25.833
1193,Eguileta,Pais Vasco,PV,Álava,428.167,-25.333
1193,Azilu,Pais Vasco,PV,Álava,428.271,-2.55
1194,Berrostegieta,Pais Vasco,PV,Álava,428.832,-25.505
1194,Otazu,Pais Vasco,PV,Álava,428.333,-26.167
1194,Eskibel,Pais Vasco,PV,Álava,428.832,-25.505
1194,Aretxabaleta,Pais Vasco,PV,Álava,430.319,-25.049
1194,Castillo,Pais Vasco,PV,Álava,42.8,-26.667
1194,Uribarri Nagusia,Pais Vasco,PV,Álava,428.832,-25.505
1194,Bolibar,Pais Vasco,PV,Álava,43,-25.167
1194,Ullibarri De Los Olleros,Pais Vasco,PV,Álava,42.8,-2.6
1194,Okina,Pais Vasco,PV,Álava,428.832,-25.505
1194,Izartza,Pais Vasco,PV,Álava,428.832,-25.505
1194,Gaztelu,Pais Vasco,PV,Álava,431.167,-20.167
1194,Gardelegi,Pais Vasco,PV,Álava,428.832,-25.505
1194,Lasarte,Pais Vasco,PV,Álava,428.167,-26.833
1194,Mendiola,Pais Vasco,PV,Álava,428.167,-2.65
1194,Monasterioguren,Pais Vasco,PV,Álava,42.8,-26.333
1194,Gamiz,Pais Vasco,PV,Álava,428.167,-26.167
1195,Crispijana,Pais Vasco,PV,Álava,42.85,-27.333
1195,Gometxa,Pais Vasco,PV,Álava,428.312,-27.479
1195,Biloda,Pais Vasco,PV,Álava,428.312,-27.479
1195,Krispiñana,Pais Vasco,PV,Álava,428.312,-27.479
1195,Ariñez,Pais Vasco,PV,Álava,428.333,-2.75
1195,Lermanda,Pais Vasco,PV,Álava,42.85,-27.333
1195,Villodas,Pais Vasco,PV,Álava,428.333,-27.833
1195,Margarita,Pais Vasco,PV,Álava,42.85,-2.75
1195,Ariniz,Pais Vasco,PV,Álava,428.312,-27.479
1195,Subijana De Alava,Pais Vasco,PV,Álava,42.8,-27.667
1195,Zuhatzu,Pais Vasco,PV,Álava,428.312,-27.479
1195,Zuazo De Vitoria,Pais Vasco,PV,Álava,428.333,-27.167
1195,Zumelzu,Pais Vasco,PV,Álava,42.8,-2.75
1195,Zumeltzu,Pais Vasco,PV,Álava,428.312,-27.479
1195,Subillana-Gasteiz,Pais Vasco,PV,Álava,428.312,-27.479
1196,Legarda,Pais Vasco,PV,Álava,428.833,-27.333
1196,Antezana,Pais Vasco,PV,Álava,428.833,-27.167
1196,Lopidana,Pais Vasco,PV,Álava,428.667,-2.7
1196,Arangiz,Pais Vasco,PV,Álava,428.833,-27.167
1196,Gereña,Pais Vasco,PV,Álava,428.833,-27.167
1196,Artaza Foronda,Pais Vasco,PV,Álava,428.833,-27.167
1196,Mandojana,Pais Vasco,PV,Álava,428.833,-27.167
1196,Iurre,Pais Vasco,PV,Álava,428.833,-27.167
1196,Mendarozketa,Pais Vasco,PV,Álava,428.833,-27.167
1196,Etxabarri-Ibiña,Pais Vasco,PV,Álava,428.833,-27.167
1196,Mendiguren,Pais Vasco,PV,Álava,428.833,-27.167
1196,Foronda,Pais Vasco,PV,Álava,42.9,-27.167
1200,Salvatierra,Pais Vasco,PV,Álava,42.85,-23.833
1200,Agurain,Pais Vasco,PV,Álava,42.85,-23.833
1206,Maturana,Pais Vasco,PV,Álava,42.9,-25.167
1206,Ozaeta,Pais Vasco,PV,Álava,429.167,-2.5
1206,Marieta Larrinzar,Pais Vasco,PV,Álava,428.896,-24.875
1206,Barrundia,Pais Vasco,PV,Álava,428.896,-24.875
1206,Mendijur,Pais Vasco,PV,Álava,428.833,-25.333
1206,Arrieta,Pais Vasco,PV,Álava,428.667,-24.667
1206,Langarika,Pais Vasco,PV,Álava,428.896,-24.875
1206,Audikana,Pais Vasco,PV,Álava,428.896,-24.875
1206,Gazeo,Pais Vasco,PV,Álava,428.896,-24.875
1206,Etura,Pais Vasco,PV,Álava,42.9,-24.833
1206,Guevara,Pais Vasco,PV,Álava,42.9,-2.5
1206,Etxabarri-Urtupiña,Pais Vasco,PV,Álava,428.896,-24.875
1206,Heredia,Pais Vasco,PV,Álava,428.833,-24.333
1206,Elgea,Pais Vasco,PV,Álava,428.896,-24.875
1206,Ezkerekotxa,Pais Vasco,PV,Álava,428.896,-24.875
1206,Dallo,Pais Vasco,PV,Álava,428.667,-24.667
1207,Okariz,Pais Vasco,PV,Álava,428.357,-23.857
1207,Eguilaz,Pais Vasco,PV,Álava,428.667,-23.333
1207,Guereñu,Pais Vasco,PV,Álava,428.167,-24.333
1207,Egilatz,Pais Vasco,PV,Álava,428.357,-23.857
1207,Munain,Pais Vasco,PV,Álava,42.85,-2.35
1207,Bikuña,Pais Vasco,PV,Álava,428.357,-23.857
1207,Jauregi,Pais Vasco,PV,Álava,428.357,-23.857
1207,Egileor,Pais Vasco,PV,Álava,428.357,-23.857
1207,Gereñu,Pais Vasco,PV,Álava,428.357,-23.857
1207,Durruma Donemiliaga,Pais Vasco,PV,Álava,428.357,-23.857
1207,Mezkia,Pais Vasco,PV,Álava,428.357,-23.857
1207,Txintxetru,Pais Vasco,PV,Álava,428.357,-23.857
1207,Jauregui,Pais Vasco,PV,Álava,428.357,-23.857
1207,Adana,Pais Vasco,PV,Álava,428.167,-24.667
1207,Opakua,Pais Vasco,PV,Álava,428.357,-23.857
1207,Arrizala,Pais Vasco,PV,Álava,428.333,-23.667
1207,Ullibarri-Jauregi,Pais Vasco,PV,Álava,428.357,-23.857
1207,Alangua,Pais Vasco,PV,Álava,428.357,-23.857
1207,San Roman De San Millan,Pais Vasco,PV,Álava,428.357,-23.857
1207,Alaiza,Pais Vasco,PV,Álava,428.167,-24.167
1207,Vicuña,Pais Vasco,PV,Álava,42.85,-23.333
1207,Uribarri-Jauregi,Pais Vasco,PV,Álava,428.357,-23.857
1208,Gordoa,Pais Vasco,PV,Álava,42.9,-23.833
1208,Axpuru,Pais Vasco,PV,Álava,428.981,-23.833
1208,Hermua,Pais Vasco,PV,Álava,429.167,-24.667
1208,San Millan,Pais Vasco,PV,Álava,428.981,-23.833
1208,Galarreta,Pais Vasco,PV,Álava,42.9,-2.35
1208,Barria,Pais Vasco,PV,Álava,428.981,-23.833
1208,Larrea,Pais Vasco,PV,Álava,429.167,-2.45
1208,Zalduondo,Pais Vasco,PV,Álava,428.981,-23.833
1208,Narbaxa,Pais Vasco,PV,Álava,428.981,-23.833
1208,Ametzaga,Pais Vasco,PV,Álava,428.981,-23.833
1208,Luzuriaga,Pais Vasco,PV,Álava,428.833,-23.833
1208,Ordoñana,Pais Vasco,PV,Álava,428.833,-23.667
1208,Erdoñana,Pais Vasco,PV,Álava,428.981,-23.833
1208,Arriola (Asparrena),Pais Vasco,PV,Álava,428.833,-23.167
1208,Donemiliaga,Pais Vasco,PV,Álava,428.981,-23.833
1208,Zuhatzu Donemiliaga,Pais Vasco,PV,Álava,428.981,-23.833
1208,Albeniz,Pais Vasco,PV,Álava,428.833,-2.3
1208,Zuazo De San Millan,Pais Vasco,PV,Álava,428.981,-23.833
1208,Aspuru,Pais Vasco,PV,Álava,429.167,-24.333
1211,Mijancas,Pais Vasco,PV,Álava,42.7,-28.167
1211,Payueta,Pais Vasco,PV,Álava,42.65,-27.167
1211,Lacorzana,Pais Vasco,PV,Álava,421.833,-28.833
1211,Berantevilla,Pais Vasco,PV,Álava,426.833,-2.85
1211,Lacorzanilla,Pais Vasco,PV,Álava,426.083,-27.708
1211,Santurde,Pais Vasco,PV,Álava,426.833,-27.833
1211,Moraza,Pais Vasco,PV,Burgos,426.083,-27.708
1211,Baroja,Pais Vasco,PV,Álava,426.667,-26.833
1211,Escanzana,Pais Vasco,PV,Álava,426.083,-27.708
1211,Pagoeta,Pais Vasco,PV,Álava,426.083,-27.708
1211,Tobera,Pais Vasco,PV,Álava,426.833,-27.833
1211,Pipaon,Pais Vasco,PV,Álava,426.167,-2.65
1212,Berganzo,Pais Vasco,PV,Álava,42.65,-2.8
1212,Urizaharra,Pais Vasco,PV,Álava,426.481,-27.889
1212,Buradon Gatzaga,Pais Vasco,PV,Álava,426.481,-27.889
1212,Santa Cruz Del Fierro,Pais Vasco,PV,Álava,42.65,-2.85
1212,Ocio,Pais Vasco,PV,Álava,42.65,-28.167
1212,Zambrana,Pais Vasco,PV,Álava,426.667,-28.667
1212,Loza,Pais Vasco,PV,Álava,42.65,-26.833
1212,Salinillas De Buradon,Pais Vasco,PV,Álava,426.333,-28.167
1212,Montoria,Pais Vasco,PV,Álava,426.167,-2.7
1212,Peñacerrada,Pais Vasco,PV,Álava,42.65,-27.333
1212,Portilla,Pais Vasco,PV,Álava,426.667,-28.333
1213,Erribera Beitia,Pais Vasco,PV,Álava,428.694,-28.139
1213,Turiso,Pais Vasco,PV,Álava,42.75,-29.333
1213,Comunion,Pais Vasco,PV,Álava,427.167,-29.667
1213,Salcedo,Pais Vasco,PV,Álava,427.333,-29.667
1213,Caicedo De Yuso,Pais Vasco,PV,Álava,428.694,-28.139
